displacement_ccm,power_hp,torque_nm,top_speed_kmh,dry_weight_kg,fuel_capacity_l,seat_height_mm,wheelbase_mm,power_weight_ratio,power_rpm,torque_rpm,bore_mm,stroke_mm,compression_ratio,rating,year,category,cooling,transmission,fuel_system,brand
1983.0000,100.0000,121.2000,,310.3000,15.1400,635.0000,2083.0000,0.3223,5300.0000,4200.0000,,,8.2000,3.5000,2008.0000,Custom / cruiser,,Belt,Carburettor,
49.0000,,,,,,,,,,,,,,3.2000,2008.0000,Scooter,,,,
,,,,89.8000,,610.0000,1194.0000,0.0223,,,,,,,,,Air,,Carburettor,
50.0000,,2.6000,,87.0000,3.7000,,1217.0000,0.0339,,6000.0000,39.0000,41.4000,,3.0000,,Scooter,Air,,,
,,100.0000,,247.0000,23.0000,800.0000,1495.0000,0.3583,,5800.0000,95.0000,81.2000,9.8000,3.6000,,,Air,Shaft,Injection,
,,,,91.0000,,835.0000,,,,,,,,3.4000,,,Air,Shaft,,
998.0000,,109.0000,,191.9000,21.0000,,1407.0000,0.8527,,10200.0000,76.0000,55.0000,,,,Sport,Liquid,Chain,Injection,
492.7000,38.9000,42.2000,160.0000,,13.5000,,,,7250.0000,5500.0000,94.0000,71.0000,10.5000,3.7000,2008.0000,Scooter,Liquid,,,
,,,,70.0000,5.8000,760.0000,,0.0557,,,,,,3.1000,,,Air,,,
272.0000,,,,69.5000,2.9000,625.0000,1322.0000,,,,76.0000,60.0000,,3.5000,,Trial,,Chain,Carburettor,
317.0000,,,,73.0000,2.9000,625.0000,1322.0000,,,,82.0000,60.0000,,3.7000,2008.0000,Trial,,Chain,Carburettor,Sherco
819.4000,,,,247.0000,15.5000,700.0000,1655.0000,,,,83.0000,74.4000,9.4000,3.7000,2008.0000,Custom / cruiser,Liquid,Shaft,Injection,Suzuki
1573.0000,,,,273.5000,11.3500,635.0000,,,,,94.0000,116.8000,10.1000,3.1000,,Custom / cruiser,,Belt,Carburettor,
,,,95.0000,,,,,,,,,,,3.0000,,,Air,Chain,Carburettor,
,,,112.7000,170.1000,,711.0000,1524.0000,0.0976,,,,,,2.8000,,,Liquid,,Carburettor,Tank Sports
,,,,90.0000,,810.0000,,,,,,,,3.7000,,,Liquid,,,
49.0000,,,,,,,,,,,,,,3.4000,2008.0000,Scooter,,,Carburettor,
638.0000,,,,235.0000,15.0000,750.0000,1595.0000,,,,75.5000,71.3000,11.2000,3.7000,,Scooter,Liquid,,Injection,
,,,109.4000,120.2000,3.7800,762.0000,1346.0000,,,,,,,2.6000,,,Air,Belt,Carburettor,
,,,,161.0000,13.2000,,,0.1366,,,,,,3.6000,,,Liquid,,Injection,
,,,,,3.0000,790.0000,1150.0000,,,,52.4000,56.0000,9.5000,,,,Air,Chain,Carburettor,
,,14.5000,,122.9000,10.5900,907.0000,,0.1253,,8500.0000,66.0000,58.2000,9.4000,3.1000,,,Air,,Carburettor,
,,,,235.0000,15.0000,750.0000,1595.0000,,,,75.5000,71.3000,11.2000,3.8000,,,Liquid,,Injection,Suzuki
1151.0000,93.9000,100.0000,,230.0000,23.0000,800.0000,1485.0000,0.4081,7800.0000,6000.0000,95.0000,81.2000,9.8000,3.5000,2008.0000,Naked bike,Air,Shaft,Injection,
,,,,159.0000,,805.0000,,,,,,,,2.9000,,,Liquid,Belt,,
,,2.8000,,79.8000,6.3200,739.0000,1181.0000,0.0438,,6000.0000,39.0000,41.5000,10.5000,3.2000,,,Air,,Carburettor,
1064.0000,,89.0000,,227.0000,17.2000,800.0000,1554.0000,0.3828,,6400.0000,92.0000,80.0000,9.8000,3.6000,,Naked bike,Air,Shaft,Injection,
244.0000,21.7000,20.2000,128.0000,168.0000,12.0000,,,0.1293,8250.0000,6500.0000,,,,3.5000,2008.0000,Scooter,,,,Piaggio
123.0000,,,,,4.5000,795.0000,1345.0000,,,,54.0000,54.0000,10.0000,3.7000,2008.0000,Enduro / offroad,Air,Chain,,
,,,,22.0000,1.5000,460.0000,,,,,36.0000,39.2000,,,,,,,Carburettor,
,,,,52.6000,,819.0000,1167.0000,,,,45.0000,40.8000,,,,,Liquid,Chain,Carburettor,
1783.0000,,,,319.0000,19.5000,705.0000,1710.0000,,,,112.0000,90.5000,10.5000,3.8000,,Custom / cruiser,Liquid,Shaft,Injection,
,,,,107.0000,7.8000,,1960.0000,,,,54.0000,54.0000,,,,,Air,Chain,Carburettor,Sherco
199.0000,,,,113.0000,13.0000,810.0000,1405.0000,,,,66.0000,58.2000,9.4000,3.5000,2008.0000,Enduro / offroad,,Chain,Carburettor,
,,,,,3.2500,650.0000,1035.0000,,,,39.0000,41.7000,,,,,Air,,Carburettor,
,,100.0000,,246.0000,23.0000,800.0000,1495.0000,0.3598,,5800.0000,95.0000,81.2000,9.8000,3.3000,,,Air,Shaft,Injection,
,,,,80.0000,6.6000,805.0000,1270.0000,,,,57.0000,48.8000,9.5000,3.3000,,,Air,Chain,Carburettor,
748.9000,125.3000,,,178.6000,21.0000,805.0000,1414.0000,0.7012,12500.0000,,,,12.0000,,2008.0000,Naked bike,Liquid,Chain,Injection,MV Agusta
,,85.0000,,,21.0000,810.0000,1408.0000,,,10600.0000,73.8000,43.8000,13.0000,,,,,,Injection,MV Agusta
,,112.8000,,192.0000,18.5000,800.0000,1450.0000,0.6667,,6200.0000,100.0000,78.0000,11.6000,3.1000,,,Air,Shaft,Injection,Moto Guzzi
,,,,213.0000,,,,0.1756,,,,,,3.3000,,,Liquid,,Injection,
,,,,190.5000,14.3800,660.0000,1778.0000,0.0892,,,,,,,,,Air,Chain,Carburettor,
250.0000,,,,,,,,,,,78.0000,52.2000,,3.6000,,Enduro / offroad,Liquid,,Injection,
487.0000,,,,180.0000,20.0000,790.0000,1405.0000,,,,74.0000,56.6000,9.0000,3.2000,2008.0000,Sport,Air,Chain,Carburettor,
,,,,107.0000,7.8000,,1960.0000,,,,54.0000,54.0000,,,,,Air,,Carburettor,
,,,,,12.0000,790.0000,1480.0000,,,,57.0000,48.6000,12.0000,3.6000,,,Liquid,,,Piaggio
399.0000,26.8000,22.0000,120.0000,175.0000,13.5000,720.0000,1540.0000,0.1533,8500.0000,7000.0000,68.0000,55.0000,,2.7000,2008.0000,Custom / cruiser,Air,,,Lifan
,,,54.7000,88.0000,3.7800,762.0000,1270.0000,0.0227,,,,,,2.7000,,,Air,,,
49.7000,,,45.0000,87.0000,4.7000,800.0000,1290.0000,0.0323,,,,,,,,Scooter,,Shaft,Carburettor,
,,576.3000,402.3000,,34.0000,800.0000,1727.0000,,,2000.0000,,,,2.8000,,Sport,,,,
398.9000,24.0000,,,213.0000,14.0000,,,0.1127,,,,,,2.1000,2008.0000,Scooter,,,Injection,
,,17.6000,,178.0000,12.1100,724.0000,1481.0000,0.1011,,5500.0000,72.0000,60.0000,10.0000,3.3000,,,Liquid,Belt,Carburettor,
819.4000,,,,257.0000,15.5000,700.0000,1655.0000,,,,83.0000,74.4000,9.4000,4.0000,,Touring,Liquid,Shaft,Injection,Suzuki
,,,,,,,,,,,,,9.4000,3.5000,,,,Belt,,
,,,,,,,,,,,,,,3.7000,,,Liquid,,Injection,
124.8000,,,,159.0000,13.5000,,,0.0943,,,,,,2.5000,,Scooter,Liquid,,Injection,
393.0000,26.8000,28.0000,,191.9000,13.6200,780.0000,1565.0000,0.1397,,5750.0000,86.0000,66.0000,11.2000,2.0000,2008.0000,Scooter,Liquid,Belt,Carburettor,
,,,,282.6000,17.0300,660.0000,2108.0000,,,,94.0000,119.4000,,3.1000,,,,Belt,Carburettor,Saxon
,,108.0000,,214.0000,18.0000,840.0000,,0.5063,,6400.0000,95.0000,81.2000,11.0000,4.0000,,,,,Injection,Moto Guzzi
49.0000,,5.0000,,82.0000,,,1173.0000,0.0555,,6500.0000,,,,3.3000,,Scooter,Air,,,
1786.3000,,,,357.0000,19.0000,705.0000,1755.0000,,,,112.0000,90.5000,10.5000,3.6000,2008.0000,Custom / cruiser,Liquid,Shaft,Injection,Suzuki
,,,,73.5000,5.8000,785.0000,,,,,,,,3.9000,,,Air,,Carburettor,Peugeot
,,17.0000,,,9.5000,,1370.0000,,,7250.0000,72.0000,48.6000,,3.3000,,,Liquid,,Carburettor,
1340.0000,,,,235.0000,16.5000,805.0000,1525.0000,,,,81.0000,65.0000,12.5000,4.0000,,Allround,Liquid,Chain,Injection,Suzuki
,,,,,2.0000,610.0000,1325.0000,,,,74.0000,58.0000,8.4000,3.4000,,,Liquid,Chain,,
,,,,160.0000,10.5000,700.0000,1480.0000,,,,94.0000,94.0000,8.5000,3.4000,,,Air,Belt,Carburettor,
125.0000,,,,,,,,,,,,,,2.8000,2008.0000,Scooter,Air,,,
49.1000,,,,90.0000,7.2000,,,0.0344,,,,,,3.2000,,Scooter,Air,,Carburettor,Peugeot
1255.0000,,,,229.0000,19.0000,785.0000,1485.0000,,,,79.0000,64.0000,10.5000,4.0000,2008.0000,Naked bike,Liquid,Chain,Injection,
149.0000,,,,,,,,,,,,,,3.2000,,Custom / cruiser,Air,,,Qingqi
249.0000,,,,,2.0000,665.0000,1330.0000,,,,77.0000,53.6000,10.6000,3.7000,,Trial,Liquid,Chain,Carburettor,
,,,,319.0000,19.5000,705.0000,1710.0000,,,,112.0000,90.5000,10.5000,3.4000,,,Liquid,Shaft,Injection,Suzuki
49.0000,,,,,,,,,,,,,,3.7000,,Scooter,Liquid,,,Piaggio
,,100.0000,,229.0000,23.0000,800.0000,1485.0000,0.4099,,6000.0000,95.0000,81.2000,9.8000,3.7000,,,Air,Shaft,Injection,Moto Guzzi
998.0000,,109.0000,300.0000,193.0000,17.4100,,1408.0000,0.8601,,10200.0000,76.0000,55.0000,,,,Sport,Liquid,Chain,Injection,MV Agusta
50.0000,,,,87.0000,,810.0000,,,,,,,,3.5000,2008.0000,Scooter,,,,
,,,,302.0000,15.5000,700.0000,1655.0000,,,,83.0000,74.4000,9.4000,3.8000,,,Liquid,Shaft,Injection,
,,,110.0000,,,,,,,,,,,2.8000,,,Air,,Carburettor,Qingqi
,,,,,4.5000,765.0000,1330.0000,,,,77.0000,53.6000,10.0000,3.8000,,,Liquid,Chain,,Scorpa
1474.9000,,,,316.0000,14.0000,700.0000,1700.0000,,,,96.0000,101.0000,8.5000,3.8000,,Touring,Oil & air,Shaft,,
,,20.2000,125.0000,,10.0000,,,,,6500.0000,72.0000,60.0000,,3.3000,,,Liquid,,,
,,18.0000,,120.0000,6.9000,,,0.1042,,6500.0000,69.0000,57.5000,9.2000,2.7000,,,Liquid,,,Mikilon
,,3.5000,,,6.7000,,,,,6250.0000,,,,2.8000,,,Air,Belt,Carburettor,
,,17.6000,,169.2000,12.1100,729.0000,1651.0000,0.1064,,5500.0000,72.0000,60.0000,10.0000,3.6000,,,Liquid,Belt,Carburettor,Qlink
,,,,,,,,,,,,,,,,,Air,Belt,Carburettor,
1450.0000,,,,,,,,,,,,,9.0000,,2008.0000,Custom / cruiser,,,Injection,
398.0000,,,,132.0000,10.0000,935.0000,1485.0000,,,,90.0000,62.6000,11.3000,3.5000,,Enduro / offroad,Liquid,Chain,Carburettor,
,,,100.0000,123.0000,40.1200,,,0.1254,,,,,,3.6000,,,Air,Chain,Carburettor,Qingqi
,,,109.4000,145.1000,3.7800,762.0000,,0.0609,,,,,,,,,Air,Belt,,Tank Sports
,,,,,6.7000,,,,,,40.0000,39.2000,6.8000,3.5000,,,Air,Belt,Carburettor,PGO
124.0000,,,,79.0000,6.6000,775.0000,1245.0000,,,,57.0000,48.8000,9.5000,3.4000,,Enduro / offroad,Air,Chain,Carburettor,Suzuki
72.0000,,,55.0000,70.0000,,,1100.0000,,,,,,,,2008.0000,Enduro / offroad,Air,Chain,Carburettor,
49.0000,,,,,6.7000,,,,,,40.0000,39.2000,6.8000,3.0000,2008.0000,Scooter,Air,Belt,Carburettor,
,,,,172.5000,13.5000,784.0000,,,,,,,,,,,Liquid,,Injection,Peugeot
149.6000,8.4000,9.0000,,100.7000,5.2900,752.0000,1288.0000,0.0834,,5000.0000,57.8000,57.4000,9.5000,2.3000,2008.0000,Scooter,Air,,Carburettor,Qlink
,,,,87.0000,,800.0000,,,,,,,,3.1000,,,Air,,Carburettor,Sachs
,,,,307.1000,15.1400,660.0000,2070.0000,,,,94.0000,119.4000,10.1000,3.3000,,,,Belt,Carburettor,
49.0000,,4.3000,,69.0000,8.0000,770.0000,1185.0000,0.0719,,7000.0000,,,,2.2000,,Sport,Air,Chain,Carburettor,
49.0000,,,,,,790.0000,1150.0000,,,,39.0000,41.0000,,2.9000,2008.0000,Super motard,Air,Chain,Carburettor,Polini
124.8000,,,,172.5000,13.5000,784.0000,,,,,,,,,2008.0000,Scooter,Liquid,,Injection,
106.0000,,,,,,,,,,,,,,3.9000,,Scooter,Air,Belt,,
744.0000,,,,182.0000,,,,,,,80.0000,74.0000,9.6000,3.3000,,Naked bike,Air,Shaft,Injection,
125.0000,11.9000,9.2000,130.0000,115.0000,13.0000,,1297.0000,0.1035,8500.0000,7000.0000,57.0000,49.5000,10.2000,3.8000,2008.0000,Sport,Air,Chain,Carburettor,
49.0000,,,48.3000,83.5000,3.7800,711.0000,1194.0000,0.0240,,,,,,1.9000,,Scooter,Air,,Carburettor,
49.7000,,,,83.0000,6.0000,905.0000,,0.0229,,,,,,3.1000,,Enduro / offroad,Liquid,,Carburettor,
,,,,302.0000,14.0000,700.0000,1700.0000,,,,96.0000,101.0000,8.5000,3.6000,,,Oil & air,Shaft,,Suzuki
149.0000,8.8000,,103.0000,145.1000,3.7800,762.0000,1448.0000,0.0609,,,,,,2.9000,2008.0000,Scooter,Air,Belt,,
398.0000,,37.0000,,185.0000,16.0000,770.0000,,0.2826,,9000.0000,,,,3.4000,,Sport,Liquid,,Injection,
249.0000,,,,,,,,,,,,,,3.9000,2008.0000,Scooter,Liquid,,Injection,
,,,,68.0000,5.0000,875.0000,1290.0000,,,,47.0000,49.0000,12.5000,3.5000,,,Liquid,,Carburettor,KTM
,,,120.0000,137.0000,9.5000,700.0000,,,,,49.0000,66.0000,10.0000,3.0000,,,Air,,,
124.0000,,11.7000,177.0000,129.5000,12.5000,830.0000,1440.0000,0.1139,,8500.0000,,,,3.4000,,Super motard,,Chain,,MZ
,,,,190.5000,14.3800,660.0000,1778.0000,0.0892,,,,,10.0000,3.0000,,,Air,Chain,Carburettor,Rhino
,,,,75.0000,,720.0000,1165.0000,,,,52.5000,49.5000,9.2000,3.1000,,,,Chain,Carburettor,Orion
140.0000,,,,67.0000,12.1100,750.0000,1170.0000,,,,56.0000,57.0000,9.2000,,2008.0000,Enduro / offroad,,,Carburettor,Orion
,,,,137.0000,14.0000,680.0000,1450.0000,,,,72.0000,61.2000,9.0000,3.2000,,,,Chain,Carburettor,Suzuki
124.5000,,,50.0000,125.0000,8.0000,,,,,,,,10.5000,2.9000,,Scooter,Air,Belt,Carburettor,Sym
,,9.8000,,110.0000,7.5000,820.0000,1280.0000,0.0891,,6500.0000,52.4000,57.8000,9.6000,3.0000,,,Air,Belt,,
232.6000,,17.0000,85.0000,,,900.0000,1400.0000,,,6000.0000,68.0000,62.2000,,,,Enduro / offroad,,Chain,,
,,,,82.0000,7.5000,,1335.0000,,,,,,,3.1000,,,Air,Chain,Carburettor,Roxon
50.0000,9.0000,,,,3.2500,740.0000,1035.0000,,,,39.0000,41.8000,,,2008.0000,"Minibike, cross",Liquid,Chain,Carburettor,Macbor
599.0000,,,,163.0000,17.0000,810.0000,1400.0000,,,,67.0000,42.5000,12.8000,3.6000,2008.0000,Sport,Liquid,Chain,Injection,
1151.0000,95.0000,100.0000,,229.0000,23.0000,800.0000,1485.0000,0.4148,7800.0000,6000.0000,95.0000,81.2000,9.8000,3.6000,2008.0000,Sport,,,Carburettor,
124.1000,,9.0000,,110.0000,,800.0000,1349.0000,0.1000,,7500.0000,56.5000,49.5000,10.0000,3.7000,,Sport,,Chain,Carburettor,Megelli
,,20.7000,,185.0000,12.8000,820.0000,1570.0000,0.0865,,6500.0000,72.7000,60.0000,10.6000,2.5000,,,Air,Belt,Injection,
,,,,178.6000,,,1414.0000,0.7110,,,,,12.0000,3.4000,,,Liquid,Chain,Injection,
999.0000,111.3000,98.0000,,210.0000,20.0000,820.0000,1445.0000,0.5300,9000.0000,7000.0000,96.0000,69.0000,,,2008.0000,Sport touring,Liquid,Chain,Injection,
49.1000,,,,81.0000,6.0000,801.0000,,,,,,,,3.6000,2008.0000,Scooter,Air,,Carburettor,Peugeot
,,,,109.5000,10.4000,800.0000,1300.0000,,,,54.0000,54.0000,,3.3000,,,Air,Chain,Carburettor,Rieju
,,,,96.0000,8.0000,950.0000,1465.0000,,,,66.4000,72.0000,8.6000,3.7000,,,Liquid,Chain,Carburettor,
,,,,79.5000,,805.0000,,,,,,,,2.7000,,,Liquid,,,
,,4.7000,,102.0000,7.0000,,1295.0000,0.0313,,6250.0000,39.0000,41.4000,7.2000,3.5000,,,Liquid,Belt,,
300.0000,,20.0000,90.7000,135.0000,,970.0000,1500.0000,0.1609,,6000.0000,,,,,,Classic,,Chain,,
49.0000,,2.3000,,97.0000,,,1275.0000,0.0207,,5000.0000,39.0000,41.0000,8.0000,3.3000,,Scooter,Air,,,Kymco
,,7.6000,,,6.7000,,,,,6000.0000,,,,,,,Air,Belt,Carburettor,PGO
,,,,109.5000,10.4000,800.0000,1300.0000,,,,40.3000,39.0000,,3.8000,,,Liquid,Chain,Carburettor,
49.0000,,,,83.0000,7.5000,,1335.0000,,,,,,,3.0000,2008.0000,Enduro / offroad,Air,,Carburettor,
,,,,97.0000,7.8000,898.0000,,0.0196,,,,,,3.1000,,,Liquid,Chain,,Peugeot
,,8.8000,80.0000,67.0000,,800.0000,1150.0000,0.1260,,5500.0000,52.4000,55.5000,,,,,,Chain,,ShineTime
,,,,95.0000,,,,,,,,,,3.3000,,,,Chain,Carburettor,
124.0000,,,78.0000,110.0000,6.5000,835.0000,,,,,,,,2.8000,2008.0000,Scooter,Air,,Carburettor,
49.6000,,,,80.0000,,,,,,,,,,,,Scooter,Air,Shaft,Carburettor,Motom
49.4000,2.6000,3.4000,,102.0000,5.0000,835.0000,1296.0000,0.0255,7500.0000,6750.0000,39.0000,41.4000,11.0000,3.5000,2008.0000,Scooter,Liquid,Belt,,
,,,,178.0000,17.0000,800.0000,1470.0000,,,,81.0000,62.6000,11.5000,3.4000,,,Liquid,Chain,Injection,
,,,,83.0000,7.0000,850.0000,,,,,40.3000,39.0000,,3.9000,,,Liquid,,Carburettor,Sherco
49.9000,,,,102.0000,12.5000,,,,,,,,,3.3000,,Sport,Liquid,Chain,Carburettor,Peugeot
,,54.7000,,182.0000,18.0000,780.0000,1449.0000,0.2615,,3600.0000,80.0000,74.0000,9.6000,3.5000,,,Air,Shaft,,Moto Guzzi
721.1000,,,,208.7000,15.8900,622.0000,,,,,,,8.5000,,2008.0000,Classic,Air,Belt,,
,,3.0000,,123.0000,10.0000,890.0000,1460.0000,,,5000.0000,56.5000,49.5000,9.0000,2.7000,,,Air,Chain,,
,,86.5000,,231.0000,23.0000,780.0000,1495.0000,0.3657,,6000.0000,92.0000,80.0000,9.8000,3.7000,,,Air,,,
1401.0000,99.2000,126.0000,,226.0000,22.0000,775.0000,1520.0000,0.4391,6500.0000,5000.0000,81.0000,65.0000,9.5000,3.9000,2008.0000,Naked bike,Oil & air,Chain,Injection,Suzuki
,,2.6000,,108.0000,6.0000,,1220.0000,0.0273,,6000.0000,39.0000,41.4000,,3.1000,,,Air,Shaft,Carburettor,Lifan
721.1000,,,,208.7000,15.8900,622.0000,,,,,,,8.5000,3.3000,,Sport,Air,Belt,,Ridley
,,,,85.0000,,,,,,,40.3000,39.0000,,3.2000,,,,,Carburettor,Motorhispania
49.0000,3.1000,3.5000,,,7.5000,820.0000,1365.0000,,6250.0000,5000.0000,40.0000,39.2000,6.8000,3.8000,2008.0000,Scooter,Air,,Carburettor,
,,,,83.0000,7.0000,800.0000,1360.0000,,,,40.3000,39.0000,,3.2000,,,Liquid,Chain,Carburettor,
,,102.0000,,198.0000,18.0000,830.0000,,0.5824,,6700.0000,107.0000,66.0000,12.5000,3.1000,,,Liquid,Chain,Injection,
49.0000,,3.5000,,,6.7000,,,,,6250.0000,,,,2.7000,,Scooter,Air,Belt,,
124.6000,,,,110.0000,,,,,,,,,,,,Scooter,Air,,Carburettor,
,,,,115.0000,11.7500,,,,,,40.3000,39.0000,,3.2000,,,,Chain,Carburettor,Motorhispania
,,,,,3.2100,810.0000,1310.0000,,,,62.0000,49.0000,9.2000,2.6000,,,Air,Chain,Carburettor,
,,,,92.0000,8.4000,920.0000,1332.0000,,,,40.3000,39.0000,,3.7000,,,Liquid,,Carburettor,
,,,,90.0000,,810.0000,,,,,,,,2.7000,,,Liquid,,Carburettor,Peugeot
,,,,98.0000,6.0000,,,,,,39.0000,41.4000,,2.7000,,,Air,Belt,Carburettor,
,,95.0000,,199.0000,22.0000,920.0000,1570.0000,0.4852,,6500.0000,101.0000,62.4000,11.5000,3.8000,,,Liquid,,Injection,
245.0000,,17.5000,90.0000,108.0000,7.3000,900.0000,1280.0000,0.1157,,6500.0000,67.0000,65.0000,9.2000,,,Cross / motocross,,,,
50.0000,,,,94.0000,8.4000,920.0000,1332.0000,,,,40.3000,39.0000,,3.2000,2008.0000,Enduro / offroad,Liquid,,Carburettor,Rieju
,,11.4000,,,7.5000,820.0000,1365.0000,,,6000.0000,57.5000,57.8000,9.4000,3.8000,,,Air,,Injection,
,,11.7000,110.0000,127.5000,12.5000,860.0000,1440.0000,0.1157,,8500.0000,,,,3.5000,,,,Chain,,
,,,,100.0000,5.5000,830.0000,1305.0000,,,,40.3000,39.0000,,,,,Liquid,,Carburettor,Rieju
50.0000,,,,89.0000,6.0000,795.0000,1450.0000,,,,,,,3.2000,2008.0000,Scooter,Air,Belt,,
935.6000,,78.0000,,224.0000,19.0000,780.0000,1570.0000,0.3292,,6000.0000,95.0000,66.0000,10.0000,3.7000,,Custom / cruiser,Air,Shaft,Injection,Moto Guzzi
,,,,80.0000,4.8000,,1280.0000,,,,,,,3.2000,,,Air,Belt,,
49.7000,,,,115.0000,11.7500,,,,,,40.3000,39.0000,,3.7000,2008.0000,Sport,,Chain,Carburettor,
,,125.0000,315.0000,187.0000,21.0000,810.0000,1408.0000,1.0695,,9000.0000,79.0000,55.0000,13.0000,3.4000,,,Liquid,Chain,Injection,
,,,,,3.2500,580.0000,900.0000,,,,39.0000,41.7000,,3.3000,,,Air,Chain,,
,,23.5000,128.0000,184.0000,10.0000,800.0000,1500.0000,0.1122,,5500.0000,73.0000,62.8000,10.0000,3.6000,,,,Belt,Injection,
49.7000,,,,97.0000,7.8000,,,,,,40.3000,39.0000,,3.3000,,Super motard,,,Carburettor,Motorhispania
101.0000,,7.6000,,,,,,,,6000.0000,,,,,,Scooter,Air,Belt,Carburettor,PGO
,,,,163.0000,8.5000,,1475.0000,,,,,,,3.9000,,,,Belt,Carburettor,
721.1000,,,,208.7000,,,1676.0000,,,,,,,,2008.0000,Allround,,Belt,,
,,,,,3.2500,740.0000,1035.0000,,,,39.0000,41.8000,,,,,Air,Chain,Carburettor,Macbor
,,9.6000,,,7.5000,820.0000,1365.0000,,,6250.0000,51.5000,60.0000,9.2000,3.6000,,,Air,Belt,Carburettor,PGO
49.5000,,3.2000,,92.5000,5.0000,790.0000,,0.0378,,7000.0000,39.0000,41.1000,11.0000,3.4000,,Scooter,Air,Belt,,
50.0000,,,,86.0000,5.0000,790.0000,,0.0337,,,39.0000,41.4000,8.8000,,,Scooter,Air,,,Skyteam
,,,,96.0000,,770.0000,,,,,,,,3.0000,,,Air,,,
,,,,,,,,,,,,,,3.0000,,,,,Carburettor,Sym
49.0000,,,,80.0000,,,,,,,,,6.8000,3.3000,,Scooter,,,Carburettor,PGO
462.0000,,26.3000,100.0000,180.0000,,,,0.0611,,2000.0000,88.0000,76.0000,,3.1000,,Allround,Air,Chain,Injection,
908.0000,139.0000,96.0000,262.0000,185.0000,19.0000,,1411.0000,0.7514,11000.0000,7900.0000,75.9000,43.2000,13.0000,3.1000,2008.0000,Naked bike,Oil & air,Chain,Injection,
50.0000,,,,109.5000,,800.0000,1300.0000,,,,40.3000,39.0000,,3.1000,2008.0000,Naked bike,Liquid,,Carburettor,
110.0000,,,80.0000,65.0000,4.9000,,1085.0000,0.0948,,,47.0000,54.0000,8.3000,2.2000,,Trial,Air,Chain,,Lifan
645.0000,,,,175.0000,17.0000,800.0000,1430.0000,,,,81.0000,62.6000,11.5000,3.8000,,Sport,Liquid,Chain,Injection,Suzuki
49.0000,,,,80.0000,6.1000,,1155.0000,,,,,,,3.5000,2008.0000,Scooter,,Belt,Carburettor,
,,,,94.5000,8.4000,840.0000,1332.0000,,,,40.3000,39.0000,,3.2000,,,Liquid,Chain,,
,,3.5000,,108.0000,6.0000,,1365.0000,0.0222,,6000.0000,39.0000,41.4000,11.0000,3.6000,,,Air,Belt,Carburettor,
124.0000,,,,144.0000,8.5000,,1125.0000,,,,,,,3.6000,,Scooter,Air,Belt,Carburettor,
125.0000,,,,,3.0200,749.0000,1179.0000,,,,,,9.7000,2.9000,2008.0000,Enduro / offroad,Air,Chain,Carburettor,
110.0000,11.4000,10.0000,75.0000,95.0000,,860.0000,1250.0000,0.1199,8500.0000,6500.0000,52.4000,55.5000,,,2008.0000,Enduro / offroad,Air,Chain,Carburettor,
748.9000,,,,,21.0000,805.0000,1414.0000,,,,,,,3.2000,,Naked bike,Liquid,Chain,Injection,
,,,,165.0000,17.0000,810.0000,1400.0000,,,,70.0000,48.7000,12.5000,3.6000,,,Liquid,Chain,Injection,Suzuki
,,,,115.0000,6.0000,770.0000,,0.0635,,,,,,2.9000,,,Air,Chain,Carburettor,
,,13.5000,85.0000,108.0000,,970.0000,1330.0000,0.1428,,6500.0000,67.0000,65.0000,,,,,Liquid,Chain,Carburettor,
,,,,85.0000,7.5000,,1335.0000,,,,,,,,,,Air,Chain,Carburettor,
,,108.5000,,158.0000,7.5700,826.0000,1420.0000,1.3924,,,82.0000,46.9000,,3.7000,,,,Chain,Injection,
,,,265.0000,185.0000,19.0000,,1410.0000,0.7622,,,79.0000,50.1000,12.2000,3.1000,,,Oil & air,,Injection,MV Agusta
50.0000,,,,,,,,,,,,,,2.8000,,Super motard,Liquid,Chain,Carburettor,
49.7000,,,,83.0000,7.0000,800.0000,1360.0000,,,,40.3000,39.0000,,3.4000,2008.0000,Enduro / offroad,Liquid,,Carburettor,Sherco
125.0000,,,,89.0000,,,1450.0000,,,,,,,3.3000,,Scooter,Air,Chain,,
,,,,98.0000,6.6000,,1275.0000,,,,39.0000,41.4000,,3.3000,,,,,Carburettor,Sym
49.0000,,,,,3.2500,700.0000,1035.0000,,,,39.0000,41.8000,,,,"Minibike, cross",Liquid,Chain,,
,,,,125.0000,,,,,,,,,,,,,Liquid,Shaft,Carburettor,
,,,249.9000,,21.0000,805.0000,1414.0000,,,,,,12.0000,,,,Liquid,Chain,Injection,
,,,,109.0000,8.5000,,1485.0000,,,,95.0000,72.0000,,,,,Liquid,Chain,Injection,
50.0000,,,,,3.2100,940.0000,1200.0000,,,,39.0000,41.4000,7.3000,3.1000,,Enduro / offroad,,Chain,Carburettor,
50.0000,,,,109.5000,10.4000,800.0000,1300.0000,,,,40.3000,39.0000,,3.5000,,Sport,Liquid,Chain,Carburettor,Rieju
645.0000,,,,168.0000,17.0000,800.0000,1440.0000,,,,81.0000,62.6000,,3.3000,,Naked bike,Liquid,Chain,Injection,
49.0000,,,,82.0000,7.5000,,1335.0000,,,,,,,3.4000,,Super motard,Air,Chain,Carburettor,
49.7000,,,,86.0000,6.0000,870.0000,,,,,,,,3.3000,2008.0000,Super motard,Liquid,Chain,,
